,MovieTitle,OnlinePosterLink,LocalPosterPath
1002,Ed's Next Move,"http://ia.media-imdb.com/images/M/MV5BMTY1NTQ3NDcyMl5BMl5BanBnXkFtZTcwMTkzMjMzMQ@@._V1._SX214_CR0,0,214,314_.jpg",../Resources/Data/Raw/MoviePosters/1002.jpg
1003,Extreme Measures,"http://ia.media-imdb.com/images/M/MV5BMTIyMzI3MDU0NF5BMl5BanBnXkFtZTcwNTYyMjAwMQ@@._V1._SY296_CR1,0,214,296_.jpg",../Resources/Data/Raw/MoviePosters/1003.jpg
1004,The Glimmer Man,"http://ia.media-imdb.com/images/M/MV5BMTYzMDY2Mzg4MF5BMl5BanBnXkFtZTcwNzAyMTYyMQ@@._V1._SX214_CR0,0,214,314_.jpg",NaN
1005,D3: The Mighty Ducks,"http://ia.media-imdb.com/images/M/MV5BMTM2Njg5MDg4MF5BMl5BanBnXkFtZTcwNjk0MDcyMQ@@._V1._SY314_CR8,0,214,314_.jpg",../Resources/Data/Raw/MoviePosters/1005.jpg
1006,The Chamber,"http://ia.media-imdb.com/images/M/MV5BMTUxMDAyMDM3NV5BMl5BanBnXkFtZTYwOTU4Mjg5._V1._SX214_CR0,0,214,314_.jpg",../Resources/Data/Raw/MoviePosters/1006.jpg
1007,The Apple Dumpling Gang,"http://ia.media-imdb.com/images/M/MV5BMTI0MDIxNTk3M15BMl5BanBnXkFtZTcwMzA4NDAyMQ@@._V1._SX214_CR0,0,214,314_.jpg",../Resources/Data/Raw/MoviePosters/1007.jpg
1008,"Davy Crockett, King of the Wild Frontier","http://ia.media-imdb.com/images/M/MV5BMTI0ODU1MzcwNl5BMl5BanBnXkFtZTcwNjU4MTIyMQ@@._V1._SX214_CR0,0,214,314_.jpg",../Resources/Data/Raw/MoviePosters/1008.jpg
1009,Escape to Witch Mountain,"http://ia.media-imdb.com/images/M/MV5BMTgzOTQ4NTk2OV5BMl5BanBnXkFtZTcwMjMwNDAwMQ@@._V1._SY314_CR2,0,214,314_.jpg",../Resources/Data/Raw/MoviePosters/1009.jpg
1010,The Love Bug,"http://ia.media-imdb.com/images/M/MV5BMTMxOTgxMzI1OV5BMl5BanBnXkFtZTcwOTcwMDAwMQ@@._V1._SY314_CR1,0,214,314_.jpg",../Resources/Data/Raw/MoviePosters/1010.jpg
1011,Herbie Rides Again,"http://ia.media-imdb.com/images/M/MV5BMTc1NzU2MjU2Ml5BMl5BanBnXkFtZTcwNDM5MzUyMQ@@._V1._SY314_CR2,0,214,314_.jpg",../Resources/Data/Raw/MoviePosters/1011.jpg
1012,Old Yeller,"http://ia.media-imdb.com/images/M/MV5BMTI2MTcwNjAwNF5BMl5BanBnXkFtZTcwMTYzODAzMQ@@._V1._SY314_CR3,0,214,314_.jpg",../Resources/Data/Raw/MoviePosters/1012.jpg
1013,The Parent Trap,"http://ia.media-imdb.com/images/M/MV5BMTgwOTY0NTA3NV5BMl5BanBnXkFtZTcwMTQ2ODgyMQ@@._V1._SY314_CR3,0,214,314_.jpg",../Resources/Data/Raw/MoviePosters/1013.jpg
1014,Pollyanna,"http://ia.media-imdb.com/images/M/MV5BMTIzNjcyNzY2MF5BMl5BanBnXkFtZTcwMjc5ODUyMQ@@._V1._SX214_CR0,0,214,314_.jpg",../Resources/Data/Raw/MoviePosters/1014.jpg
1015,Homeward Bound: The Incredible Journey,"http://ia.media-imdb.com/images/M/MV5BMTM3NDEyMzU5N15BMl5BanBnXkFtZTcwODA2MzQyMQ@@._V1._SY314_CR5,0,214,314_.jpg",NaN
1016,The Shaggy Dog,"http://ia.media-imdb.com/images/M/MV5BMTY0NzM0OTE1N15BMl5BanBnXkFtZTcwMjQ0NjIzMQ@@._V1._SX214_CR0,0,214,314_.jpg",../Resources/Data/Raw/MoviePosters/1016.jpg
1017,Swiss Family Robinson,"http://ia.media-imdb.com/images/M/MV5BMTI3MjY5NzcwNF5BMl5BanBnXkFtZTYwNTg2MDY5._V1._SX214_CR0,0,214,314_.jpg",../Resources/Data/Raw/MoviePosters/1017.jpg
1018,That Darn Cat,"http://ia.media-imdb.com/images/M/MV5BMTc5MDc0ODUxN15BMl5BanBnXkFtZTcwNzE4MTYyMQ@@._V1._SX214_CR0,0,214,314_.jpg",../Resources/Data/Raw/MoviePosters/1018.jpg
1019,20000 Leagues Under the Sea,"http://ia.media-imdb.com/images/M/MV5BMTIxOTAyNzA3MF5BMl5BanBnXkFtZTcwMjgzMTQyMQ@@._V1._SX214_CR0,0,214,314_.jpg",../Resources/Data/Raw/MoviePosters/1019.jpg
1020,Cool Runnings,"http://ia.media-imdb.com/images/M/MV5BMTQ5MjQ1MTEzOF5BMl5BanBnXkFtZTcwMjIyNjgxMQ@@._V1._SY314_CR1,0,214,314_.jpg",../Resources/Data/Raw/MoviePosters/1020.jpg
1021,Angels in the Outfield,"http://ia.media-imdb.com/images/M/MV5BODcwOTY3MzMxMl5BMl5BanBnXkFtZTcwMjE0MjMzMQ@@._V1._SY314_CR94,0,214,314_.jpg",../Resources/Data/Raw/MoviePosters/1021.jpg
1022,Cinderella,"http://ia.media-imdb.com/images/M/MV5BOTQxMDk1OTEyNl5BMl5BanBnXkFtZTYwNjQ0MTA5._V1._SX214_CR0,0,214,314_.jpg",../Resources/Data/Raw/MoviePosters/1022.jpg
1023,Winnie the Pooh and the Blustery Day,http://ia.media-imdb.com/images/M/MV5BMjA5MDQ3MjkxOV5BMl5BanBnXkFtZTYwOTc1MTk5._V1._SX150_SY222_.jpg,../Resources/Data/Raw/MoviePosters/1023.jpg
1024,The Three Caballeros,"http://ia.media-imdb.com/images/M/MV5BMTI0MjU1NDI5OF5BMl5BanBnXkFtZTcwNjMyOTgxMQ@@._V1._SY314_CR8,0,214,314_.jpg",../Resources/Data/Raw/MoviePosters/1024.jpg
1025,The Sword in the Stone,"http://ia.media-imdb.com/images/M/MV5BMTc2ODQ4MjQ0OV5BMl5BanBnXkFtZTcwMTg4NTIyMQ@@._V1._SY314_CR3,0,214,314_.jpg",../Resources/Data/Raw/MoviePosters/1025.jpg
1026,So Dear to My Heart,"http://ia.media-imdb.com/images/M/MV5BMTI1NTAyNDg5NF5BMl5BanBnXkFtZTcwNTc2ODcxMQ@@._V1._SY314_CR8,0,214,314_.jpg",../Resources/Data/Raw/MoviePosters/1026.jpg
1027,Robin Hood: Prince of Thieves,"http://ia.media-imdb.com/images/M/MV5BMTI2NzY5Mjk4OV5BMl5BanBnXkFtZTYwODExOTk5._V1._SY314_CR10,0,214,314_.jpg",../Resources/Data/Raw/MoviePosters/1027.jpg
1028,Mary Poppins,"http://ia.media-imdb.com/images/M/MV5BMTQxNzgyODQwOF5BMl5BanBnXkFtZTcwNDUwMzE2MQ@@._V1._SY314_CR50,0,214,314_.jpg",../Resources/Data/Raw/MoviePosters/1028.jpg
1029,Dumbo,"http://ia.media-imdb.com/images/M/MV5BMTM1ODEwNjg2MF5BMl5BanBnXkFtZTcwNzgxODIzMQ@@._V1._SY314_CR5,0,214,314_.jpg",../Resources/Data/Raw/MoviePosters/1029.jpg
1030,Pete's Dragon,"http://ia.media-imdb.com/images/M/MV5BOTQ3ODEyNTk2M15BMl5BanBnXkFtZTcwMjY2MzQyMQ@@._V1._SY314_CR4,0,214,314_.jpg",../Resources/Data/Raw/MoviePosters/1030.jpg
1031,Bedknobs and Broomsticks,"http://ia.media-imdb.com/images/M/MV5BMjExMzM5MjU0OF5BMl5BanBnXkFtZTcwMzU3OTgxMQ@@._V1._SY314_CR1,0,214,314_.jpg",../Resources/Data/Raw/MoviePosters/1031.jpg
1032,Alice in Wonderland,"http://ia.media-imdb.com/images/M/MV5BMzc4NzE1NjUxNV5BMl5BanBnXkFtZTcwNzc2NDQyMQ@@._V1._SY314_CR3,0,214,314_.jpg",../Resources/Data/Raw/MoviePosters/1032.jpg
1033,The Fox and the Hound,"http://ia.media-imdb.com/images/M/MV5BMTQ3Njc0MjU4NF5BMl5BanBnXkFtZTcwMzcxMzUzMQ@@._V1._SY314_CR5,0,214,314_.jpg",../Resources/Data/Raw/MoviePosters/1033.jpg
1034,Freeway,"http://ia.media-imdb.com/images/M/MV5BMTQ1MTEzMDU0N15BMl5BanBnXkFtZTcwNDI2MTc0MQ@@._V1._SY314_CR3,0,214,314_.jpg",../Resources/Data/Raw/MoviePosters/1034.jpg
1035,The Sound of Music,"http://ia.media-imdb.com/images/M/MV5BMTY0MzA3MDk2M15BMl5BanBnXkFtZTcwODg4MzEzMQ@@._V1._SY314_CR4,0,214,314_.jpg",../Resources/Data/Raw/MoviePosters/1035.jpg
1036,Die Hard,"http://ia.media-imdb.com/images/M/MV5BMTIxNTY3NjM0OV5BMl5BanBnXkFtZTcwNzg5MzY0MQ@@._V1._SY314_CR9,0,214,314_.jpg",../Resources/Data/Raw/MoviePosters/1036.jpg
1037,The Lawnmower Man,"http://ia.media-imdb.com/images/M/MV5BMTIyNTYwMDc1MF5BMl5BanBnXkFtZTcwNzc1MTQyMQ@@._V1._SY288_CR1,0,214,288_.jpg",../Resources/Data/Raw/MoviePosters/1037.jpg
1038,Unhook the Stars,"http://ia.media-imdb.com/images/M/MV5BMTM5NjgxMDQwN15BMl5BanBnXkFtZTcwODk1NTgxMQ@@._V1._SY314_CR1,0,214,314_.jpg",../Resources/Data/Raw/MoviePosters/1038.jpg
1039,Synthetic Pleasures,"http://ia.media-imdb.com/images/M/MV5BNTE0ODI2OTAzMF5BMl5BanBnXkFtZTcwMTk2OTIyMQ@@._V1._SX214_CR0,0,214,314_.jpg",../Resources/Data/Raw/MoviePosters/1039.jpg
1040,Secret Agent,"http://ia.media-imdb.com/images/M/MV5BMTgwMTYzMzc2NF5BMl5BanBnXkFtZTcwNDEwOTAyMQ@@._V1._SY314_CR3,0,214,314_.jpg",../Resources/Data/Raw/MoviePosters/1040.jpg
1041,Secrets & Lies,"http://ia.media-imdb.com/images/M/MV5BMTc1NDI1MjY3N15BMl5BanBnXkFtZTcwMDAzOTcyMQ@@._V1._SY314_CR5,0,214,314_.jpg",../Resources/Data/Raw/MoviePosters/1041.jpg
1042,That Thing You Do!,"http://ia.media-imdb.com/images/M/MV5BMTczMzM2MTM0NF5BMl5BanBnXkFtZTcwMTIwMDQ0MQ@@._V1._SY314_CR8,0,214,314_.jpg",../Resources/Data/Raw/MoviePosters/1042.jpg
1043,To Gillian on Her 37th Birthday,"http://ia.media-imdb.com/images/M/MV5BMjE3MDQ1ODMwMV5BMl5BanBnXkFtZTcwNTM2ODYxMQ@@._V1._SY314_CR1,0,214,314_.jpg",../Resources/Data/Raw/MoviePosters/1043.jpg
1044,Surviving Picasso,"http://ia.media-imdb.com/images/M/MV5BMTk2NTI4MTMwMV5BMl5BanBnXkFtZTcwMjE4ODcyMQ@@._V1._SX214_CR0,0,214,314_.jpg",../Resources/Data/Raw/MoviePosters/1044.jpg
1045,Love Is All There Is,"http://ia.media-imdb.com/images/M/MV5BMTIwNzQ1NDI5MV5BMl5BanBnXkFtZTcwODY2NzQyMQ@@._V1._SY314_CR2,0,214,314_.jpg",../Resources/Data/Raw/MoviePosters/1045.jpg
1046,Beautiful Thing,http://ia.media-imdb.com/images/M/MV5BMTI1NTkyNjQ2NF5BMl5BanBnXkFtZTYwODU4Mjg5._V1._SX198_SY296_.jpg,../Resources/Data/Raw/MoviePosters/1046.jpg
1047,The Long Kiss Goodnight,"http://ia.media-imdb.com/images/M/MV5BMTUxMTY5MDE0OF5BMl5BanBnXkFtZTcwMzU5NjgxMQ@@._V1._SY314_CR7,0,214,314_.jpg",../Resources/Data/Raw/MoviePosters/1047.jpg
1049,The Ghost and the Darkness,"http://ia.media-imdb.com/images/M/MV5BMTQxNTcwMDc1OV5BMl5BanBnXkFtZTcwMDYyMzMyMQ@@._V1._SY314_CR3,0,214,314_.jpg",../Resources/Data/Raw/MoviePosters/1049.jpg
1050,Looking for Richard,"http://ia.media-imdb.com/images/M/MV5BMTIyNTQwNzEwOV5BMl5BanBnXkFtZTcwMDEzNDMzMQ@@._V1._SY314_CR5,0,214,314_.jpg",../Resources/Data/Raw/MoviePosters/1050.jpg
1051,Trees Lounge,"http://ia.media-imdb.com/images/M/MV5BMTcyMzQ5NzczNl5BMl5BanBnXkFtZTcwNzE0NjY0MQ@@._V1._SY314_CR10,0,214,314_.jpg",../Resources/Data/Raw/MoviePosters/1051.jpg
1053,Normal Life,"http://ia.media-imdb.com/images/M/MV5BMTI0MTg5MjA2NV5BMl5BanBnXkFtZTcwODI4NTcyMQ@@._V1._SY314_CR6,0,214,314_.jpg",../Resources/Data/Raw/MoviePosters/1053.jpg
1054,Get on the Bus,"http://ia.media-imdb.com/images/M/MV5BMTI4ODcwNjU5OF5BMl5BanBnXkFtZTcwODQzNDYyMQ@@._V1._SX214_CR0,0,214,314_.jpg",../Resources/Data/Raw/MoviePosters/1054.jpg
1055,Shadow Conspiracy,"http://ia.media-imdb.com/images/M/MV5BMjA0MDUwODYwOV5BMl5BanBnXkFtZTcwNjY5ODUyMQ@@._V1._SX214_CR0,0,214,314_.jpg",../Resources/Data/Raw/MoviePosters/1055.jpg
1056,Jude,"http://ia.media-imdb.com/images/M/MV5BMjA4OTY3MDkxMF5BMl5BanBnXkFtZTcwNTM5NjIyMQ@@._V1._SY314_CR8,0,214,314_.jpg",../Resources/Data/Raw/MoviePosters/1056.jpg
1057,Everyone Says I Love You,"http://ia.media-imdb.com/images/M/MV5BMTI2NjI1OTI5NF5BMl5BanBnXkFtZTcwMjI4MTUxMQ@@._V1._SY314_CR1,0,214,314_.jpg",../Resources/Data/Raw/MoviePosters/1057.jpg
1058,Azúcar amarga,"http://ia.media-imdb.com/images/M/MV5BMjAxNDI0ODM5MV5BMl5BanBnXkFtZTcwMTk1MzIyMQ@@._V1._SY314_CR3,0,214,314_.jpg",../Resources/Data/Raw/MoviePosters/1058.jpg
1059,Romeo + Juliet,"http://ia.media-imdb.com/images/M/MV5BNDIxOTI3MjQ4MV5BMl5BanBnXkFtZTcwMTI1ODU3Mw@@._V1._SX214_CR0,0,214,314_.jpg",../Resources/Data/Raw/MoviePosters/1059.jpg
1060,Swingers,"http://ia.media-imdb.com/images/M/MV5BMjEwNDk3MjQ1M15BMl5BanBnXkFtZTcwNDk3MTYyMQ@@._V1._SY295_CR1,0,214,295_.jpg",../Resources/Data/Raw/MoviePosters/1060.jpg
1061,Sleepers,"http://ia.media-imdb.com/images/M/MV5BMjA5Mzc0MTIyNl5BMl5BanBnXkFtZTYwNzI1NDM5._V1._SY314_CR8,0,214,314_.jpg",../Resources/Data/Raw/MoviePosters/1061.jpg
1062,The Sunchaser,"http://ia.media-imdb.com/images/M/MV5BMjE4NjE2MzU1OF5BMl5BanBnXkFtZTcwNTg3NjUyMQ@@._V1._SX214_CR0,0,214,314_.jpg",../Resources/Data/Raw/MoviePosters/1062.jpg
1063,Indiana Jones and the Last Crusade,"http://ia.media-imdb.com/images/M/MV5BMTkwNjQwMjgxNl5BMl5BanBnXkFtZTcwMDg4MzM2MQ@@._V1._SY314_CR4,0,214,314_.jpg",../Resources/Data/Raw/MoviePosters/1063.jpg
1064,Aladdin and the King of Thieves,"http://ia.media-imdb.com/images/M/MV5BMTg0OTEzMDMyNF5BMl5BanBnXkFtZTcwNzc1MzQyMQ@@._V1._SY314_CR2,0,214,314_.jpg",../Resources/Data/Raw/MoviePosters/1064.jpg
1066,Shall We Dance,"http://ia.media-imdb.com/images/M/MV5BOTYzMzM4Nzc0Nl5BMl5BanBnXkFtZTcwOTI5NjcyMQ@@._V1._SY314_CR1,0,214,314_.jpg",../Resources/Data/Raw/MoviePosters/1066.jpg
1067,A Damsel in Distress,"http://ia.media-imdb.com/images/M/MV5BMTQyODIxMzM2Ml5BMl5BanBnXkFtZTcwMzMxMDcxMQ@@._V1._SX214_CR0,0,214,314_.jpg",../Resources/Data/Raw/MoviePosters/1067.jpg
1068,Crossfire,"http://ia.media-imdb.com/images/M/MV5BMTgxMDYzNjMzNl5BMl5BanBnXkFtZTcwMzkwMTkyMQ@@._V1._SY314_CR25,0,214,314_.jpg",../Resources/Data/Raw/MoviePosters/1068.jpg
1069,"Murder, My Sweet","http://ia.media-imdb.com/images/M/MV5BMTgwNzY4NTc3NF5BMl5BanBnXkFtZTcwMjk5NzUyMQ@@._V1._SY314_CR23,0,214,314_.jpg",NaN
1070,Macao,"http://ia.media-imdb.com/images/M/MV5BMTg4OTA1NzIxNV5BMl5BanBnXkFtZTcwODAxMDIyMQ@@._V1._SX214_CR0,0,214,314_.jpg",../Resources/Data/Raw/MoviePosters/1070.jpg
1071,For the Moment,"http://ia.media-imdb.com/images/M/MV5BMTI3OTMzMTgzOF5BMl5BanBnXkFtZTcwNDg3MjUyMQ@@._V1._SY314_CR3,0,214,314_.jpg",../Resources/Data/Raw/MoviePosters/1071.jpg
1073,Willy Wonka & the Chocolate Factory,"http://ia.media-imdb.com/images/M/MV5BMTM4OTQ3NjA5N15BMl5BanBnXkFtZTcwMTc5NjIyMQ@@._V1._SY314_CR9,0,214,314_.jpg",../Resources/Data/Raw/MoviePosters/1073.jpg
1076,The Innocents,"http://ia.media-imdb.com/images/M/MV5BMTQ0MDU4NjIzNl5BMl5BanBnXkFtZTcwOTA1NjAzMQ@@._V1._SY314_CR3,0,214,314_.jpg",../Resources/Data/Raw/MoviePosters/1076.jpg
1077,Sleeper,"http://ia.media-imdb.com/images/M/MV5BMTcxNzc2NTk3OF5BMl5BanBnXkFtZTcwMjc3NjMyMQ@@._V1._SY314_CR3,0,214,314_.jpg",../Resources/Data/Raw/MoviePosters/1077.jpg
1078,Bananas,"http://ia.media-imdb.com/images/M/MV5BMTgzMDg0ODgyMF5BMl5BanBnXkFtZTcwMDgyNTkxMQ@@._V1._SY314_CR4,0,214,314_.jpg",../Resources/Data/Raw/MoviePosters/1078.jpg
1079,A Fish Called Wanda,"http://ia.media-imdb.com/images/M/MV5BMjE1MTg4NTEzMF5BMl5BanBnXkFtZTcwOTM3ODkzMQ@@._V1._SY314_CR8,0,214,314_.jpg",../Resources/Data/Raw/MoviePosters/1079.jpg
1080,Life of Brian,"http://ia.media-imdb.com/images/M/MV5BMTIxMDAyMDU4NV5BMl5BanBnXkFtZTcwNjM1MjI1MQ@@._V1._SY314_CR1,0,214,314_.jpg",../Resources/Data/Raw/MoviePosters/1080.jpg
1081,Victor Victoria,"http://ia.media-imdb.com/images/M/MV5BMTczMzQzNTYxNV5BMl5BanBnXkFtZTcwNzU4ODcxMQ@@._V1._SY314_CR2,0,214,314_.jpg",../Resources/Data/Raw/MoviePosters/1081.jpg
1082,The Manchurian Candidate,"http://ia.media-imdb.com/images/M/MV5BMTUyMzQwNjc4OV5BMl5BanBnXkFtZTcwOTYwODUyMQ@@._V1._SY314_CR8,0,214,314_.jpg",../Resources/Data/Raw/MoviePosters/1082.jpg
1083,The Great Race,"http://ia.media-imdb.com/images/M/MV5BMTQ1MzkzNTU3M15BMl5BanBnXkFtZTcwNzAzNjUxMQ@@._V1._SY314_CR2,0,214,314_.jpg",../Resources/Data/Raw/MoviePosters/1083.jpg
1084,Bonnie and Clyde,"http://ia.media-imdb.com/images/M/MV5BMTQzNjI2NDY3MV5BMl5BanBnXkFtZTYwMjE1OTk4._V1._SY314_CR5,0,214,314_.jpg",../Resources/Data/Raw/MoviePosters/1084.jpg
1085,The Old Man and the Sea,"http://ia.media-imdb.com/images/M/MV5BMTM0OTM5OTAxM15BMl5BanBnXkFtZTcwNDkzNjkyMQ@@._V1._SY314_CR1,0,214,314_.jpg",../Resources/Data/Raw/MoviePosters/1085.jpg
1086,Dial M for Murder,"http://ia.media-imdb.com/images/M/MV5BMTMwNzc1MzM2M15BMl5BanBnXkFtZTYwNDUxNDU2._V1._SX214_CR0,0,214,314_.jpg",NaN
1087,M. Butterfly,"http://ia.media-imdb.com/images/M/MV5BMTQ3MTk3NDE1NV5BMl5BanBnXkFtZTcwNjk0MTYyMQ@@._V1._SX214_CR0,0,214,314_.jpg",../Resources/Data/Raw/MoviePosters/1087.jpg
1088,Dirty Dancing,"http://ia.media-imdb.com/images/M/MV5BMTI1OTQwNTM1MV5BMl5BanBnXkFtZTYwMzgyOTU5._V1._SY314_CR7,0,214,314_.jpg",NaN
1089,Reservoir Dogs,"http://ia.media-imdb.com/images/M/MV5BMTQxMTAwMDQ3Nl5BMl5BanBnXkFtZTcwODMwNTgzMQ@@._V1._SY314_CR4,0,214,314_.jpg",../Resources/Data/Raw/MoviePosters/1089.jpg
1090,Platoon,"http://ia.media-imdb.com/images/M/MV5BMTQ5Mzk4ODQ1MV5BMl5BanBnXkFtZTcwNDYyODIzMQ@@._V1._SY314_CR4,0,214,314_.jpg",../Resources/Data/Raw/MoviePosters/1090.jpg
1091,Weekend at Bernie's,"http://ia.media-imdb.com/images/M/MV5BMTY4OTUzOTUwMV5BMl5BanBnXkFtZTcwMzM5OTgyMQ@@._V1._SY314_CR8,0,214,314_.jpg",../Resources/Data/Raw/MoviePosters/1091.jpg
1092,Basic Instinct,"http://ia.media-imdb.com/images/M/MV5BMTcxMjY2NzcyMV5BMl5BanBnXkFtZTYwMjAxNTQ5._V1._SY314_CR7,0,214,314_.jpg",../Resources/Data/Raw/MoviePosters/1092.jpg
1093,The Doors,"http://ia.media-imdb.com/images/M/MV5BMTM5OTM4NjU5M15BMl5BanBnXkFtZTcwODkwMTYyMQ@@._V1._SY289_CR1,0,214,289_.jpg",../Resources/Data/Raw/MoviePosters/1093.jpg
1094,The Crying Game,"http://ia.media-imdb.com/images/M/MV5BMTc0Nzc1MzE0Ml5BMl5BanBnXkFtZTYwMjU1NDI5._V1._SY314_CR2,0,214,314_.jpg",../Resources/Data/Raw/MoviePosters/1094.jpg
1095,Glengarry Glen Ross,"http://ia.media-imdb.com/images/M/MV5BMjEwMzA1MTc1MV5BMl5BanBnXkFtZTYwOTg4MzA5._V1._SY314_CR4,0,214,314_.jpg",../Resources/Data/Raw/MoviePosters/1095.jpg
1096,Sophie's Choice,"http://ia.media-imdb.com/images/M/MV5BNDIzODc3Mjk5M15BMl5BanBnXkFtZTYwNDc5NDc5._V1._SY314_CR1,0,214,314_.jpg",../Resources/Data/Raw/MoviePosters/1096.jpg
1097,E.T.: The Extra-Terrestrial,"http://ia.media-imdb.com/images/M/MV5BMTc1NTQ0MTUyNF5BMl5BanBnXkFtZTcwMDYzMDU2Mw@@._V1._SX214_CR0,0,214,314_.jpg",../Resources/Data/Raw/MoviePosters/1097.jpg
1098,The Search for One-eye Jimmy,http://ia.media-imdb.com/images/M/MV5BMjE2NzMyNTExOV5BMl5BanBnXkFtZTcwNDI1MjA0MQ@@._V1._SX180_SY240_.jpg,../Resources/Data/Raw/MoviePosters/1098.jpg
1099,A Christmas Carol,"http://ia.media-imdb.com/images/M/MV5BMTczNjM5ODU1Nl5BMl5BanBnXkFtZTcwNzc0NjcyMQ@@._V1._SY314_CR3,0,214,314_.jpg",../Resources/Data/Raw/MoviePosters/1099.jpg
1100,Days of Thunder,"http://ia.media-imdb.com/images/M/MV5BMTIzODAwODIzNV5BMl5BanBnXkFtZTcwMjA3NzgxMQ@@._V1._SY314_CR3,0,214,314_.jpg",../Resources/Data/Raw/MoviePosters/1100.jpg
1101,Top Gun,"http://ia.media-imdb.com/images/M/MV5BMTY3ODg4OTU3Nl5BMl5BanBnXkFtZTYwMjI1Nzg4._V1._SY314_CR2,0,214,314_.jpg",NaN
1102,American Strays,"http://ia.media-imdb.com/images/M/MV5BMTIyODY1OTYxMF5BMl5BanBnXkFtZTcwNTk4ODUyMQ@@._V1._SY314_CR4,0,214,314_.jpg",../Resources/Data/Raw/MoviePosters/1102.jpg
1103,Rebel Without a Cause,"http://ia.media-imdb.com/images/M/MV5BMTI1MTM5MTEyNF5BMl5BanBnXkFtZTcwOTY5NDgyMQ@@._V1._SY314_CR32,0,214,314_.jpg",../Resources/Data/Raw/MoviePosters/1103.jpg
1104,A Streetcar Named Desire,"http://ia.media-imdb.com/images/M/MV5BMTk3OTQ4MzY3M15BMl5BanBnXkFtZTcwODM0ODcyMg@@._V1._SX214_CR0,0,214,314_.jpg",../Resources/Data/Raw/MoviePosters/1104.jpg
1105,Children of the Corn: The Gathering,"http://ia.media-imdb.com/images/M/MV5BMTQxOTY3NTEzMV5BMl5BanBnXkFtZTcwMjA2MDAyMQ@@._V1._SY314_CR4,0,214,314_.jpg",../Resources/Data/Raw/MoviePosters/1105.jpg
1107,Loser,"http://ia.media-imdb.com/images/M/MV5BMTYzNzUxOTg2OV5BMl5BanBnXkFtZTcwMTQzMDIyMQ@@._V1._SY314_CR4,0,214,314_.jpg",../Resources/Data/Raw/MoviePosters/1107.jpg
1111,Microcosmos: Le peuple de l'herbe,"http://ia.media-imdb.com/images/M/MV5BMTQ4MDU2ODcyNF5BMl5BanBnXkFtZTcwOTk2NDEzMQ@@._V1._SY314_CR1,0,214,314_.jpg",../Resources/Data/Raw/MoviePosters/1111.jpg
1112,Palookaville,"http://ia.media-imdb.com/images/M/MV5BNDIxMDkyNDQ2N15BMl5BanBnXkFtZTYwNDY4Mjg5._V1._SX214_CR0,0,214,314_.jpg",../Resources/Data/Raw/MoviePosters/1112.jpg
1113,The Associate,"http://ia.media-imdb.com/images/M/MV5BMTczNDYyNjUyOV5BMl5BanBnXkFtZTcwNDc3MTAyMQ@@._V1._SY314_CR3,0,214,314_.jpg",../Resources/Data/Raw/MoviePosters/1113.jpg
1114,The Funeral,"http://ia.media-imdb.com/images/M/MV5BMTczMzMyMzI1NV5BMl5BanBnXkFtZTcwNTAxNDgxMQ@@._V1._SY314_CR3,0,214,314_.jpg",../Resources/Data/Raw/MoviePosters/1114.jpg
1115,Sleepover,"http://ia.media-imdb.com/images/M/MV5BMTIwNjUwODE5MV5BMl5BanBnXkFtZTcwNDUzMTcyMQ@@._V1._SY314_CR8,0,214,314_.jpg",../Resources/Data/Raw/MoviePosters/1115.jpg
1116,La fille seule,"http://ia.media-imdb.com/images/M/MV5BMTY0MTM2MTc2M15BMl5BanBnXkFtZTcwNDEzMDcxMQ@@._V1._SY314_CR4,0,214,314_.jpg",../Resources/Data/Raw/MoviePosters/1116.jpg
1117,Le huitième jour,"http://ia.media-imdb.com/images/M/MV5BMTQ5NDYzMjE5NV5BMl5BanBnXkFtZTcwNjIzMDQyMQ@@._V1._SX214_CR0,0,214,314_.jpg",../Resources/Data/Raw/MoviePosters/1117.jpg
1119,Punch-Drunk Love,"http://ia.media-imdb.com/images/M/MV5BMTQ5NzU2MjE2M15BMl5BanBnXkFtZTYwNDM2Njc5._V1._SX214_CR0,0,214,314_.jpg",../Resources/Data/Raw/MoviePosters/1119.jpg
1120,The People vs. Larry Flynt,"http://ia.media-imdb.com/images/M/MV5BMTc0MDEzNTY5MF5BMl5BanBnXkFtZTYwOTUyNzM5._V1._SY314_CR0,0,214,314_.jpg",../Resources/Data/Raw/MoviePosters/1120.jpg
1121,Glory Daze,"http://ia.media-imdb.com/images/M/MV5BMTgzMTcxNjA0M15BMl5BanBnXkFtZTcwMDE3MTYxMQ@@._V1._SY314_CR1,0,214,314_.jpg",../Resources/Data/Raw/MoviePosters/1121.jpg
1123,A Perfect Candidate,"http://ia.media-imdb.com/images/M/MV5BMTMzMjgyMjI2N15BMl5BanBnXkFtZTcwMzg1NTUyMQ@@._V1._SY314_CR16,0,214,314_.jpg",../Resources/Data/Raw/MoviePosters/1123.jpg
1124,On Golden Pond,"http://ia.media-imdb.com/images/M/MV5BNDg3MTIzMTYxNl5BMl5BanBnXkFtZTcwMjAxNzY0MQ@@._V1._SY314_CR4,0,214,314_.jpg",../Resources/Data/Raw/MoviePosters/1124.jpg
